target_seed,condition,source_seed,control_id,heads_json,baseline_loss,ablated_loss,loss_delta,baseline_target_logit,ablated_target_logit,target_logit_delta
6,own_random,,7,"[[0, 4], [1, 6]]",3.417087510228157,3.189047485589981,-0.22804002463817596,386.5081481933594,386.27930450439453,-0.22884368896484375
6,source_same_index,1,,"[[0, 7], [1, 3]]",3.417087510228157,4.299358904361725,0.8822713941335678,386.5081481933594,387.4969940185547,0.9888458251953125
6,source_aligned,1,,"[[0, 7], [1, 10]]",3.417087510228157,5.026500910520554,1.6094134002923965,386.5081481933594,385.8437919616699,-0.6643562316894531
6,source_same_index,2,,"[[0, 1], [1, 1]]",3.417087510228157,3.678841844201088,0.2617543339729309,386.5081481933594,387.2316551208496,0.7235069274902344
6,source_aligned,2,,"[[0, 7], [1, 10]]",3.417087510228157,5.026500910520554,1.6094134002923965,386.5081481933594,385.8437919616699,-0.6643562316894531
6,source_same_index,3,,"[[0, 1], [1, 2]]",3.417087510228157,3.3798652589321136,-0.037222251296043396,386.5081481933594,387.89179611206055,1.3836479187011719
6,source_aligned,3,,"[[0, 7], [1, 10]]",3.417087510228157,5.026500910520554,1.6094134002923965,386.5081481933594,385.8437919616699,-0.6643562316894531
6,source_same_index,4,,"[[0, 4], [1, 9]]",3.417087510228157,3.3035271912813187,-0.11356031894683838,386.5081481933594,386.04601669311523,-0.4621315002441406
6,source_aligned,4,,"[[0, 6], [1, 7]]",3.417087510228157,3.4083761423826218,-0.008711367845535278,386.5081481933594,385.6646842956543,-0.8434638977050781
6,source_same_index,5,,"[[0, 7], [1, 2]]",3.417087510228157,4.329359173774719,0.9122716635465622,386.5081481933594,387.83472442626953,1.3265762329101562
6,source_aligned,5,,"[[0, 7], [1, 10]]",3.417087510228157,5.026500910520554,1.6094134002923965,386.5081481933594,385.8437919616699,-0.6643562316894531
6,source_same_index,7,,"[[0, 1], [1, 6]]",3.417087510228157,3.296776622533798,-0.12031088769435883,386.5081481933594,385.75053787231445,-0.7576103210449219
6,source_aligned,7,,"[[0, 7], [1, 10]]",3.417087510228157,5.026500910520554,1.6094134002923965,386.5081481933594,385.8437919616699,-0.6643562316894531
6,source_same_index,8,,"[[0, 7], [1, 3]]",3.417087510228157,4.299358904361725,0.8822713941335678,386.5081481933594,387.4969940185547,0.9888458251953125
6,source_aligned,8,,"[[0, 7], [1, 10]]",3.417087510228157,5.026500910520554,1.6094134002923965,386.5081481933594,385.8437919616699,-0.6643562316894531
6,source_same_index,9,,"[[0, 2], [1, 10]]",3.417087510228157,3.835583120584488,0.41849561035633087,386.5081481933594,385.8494186401367,-0.6587295532226562
6,source_aligned,9,,"[[0, 7], [1, 10]]",3.417087510228157,5.026500910520554,1.6094134002923965,386.5081481933594,385.8437919616699,-0.6643562316894531
7,own_top,,,"[[0, 1], [1, 6]]",1.897803083062172,3.593296319246292,1.6954932361841202,91.6461067199707,89.78823852539062,-1.8578681945800781
7,own_random,,0,"[[0, 0], [1, 5]]",1.897803083062172,3.3611527383327484,1.4633496552705765,91.6461067199707,89.72093296051025,-1.9251737594604492
7,own_random,,1,"[[0, 5], [1, 11]]",1.897803083062172,1.646168053150177,-0.25163502991199493,91.6461067199707,91.66356372833252,0.017457008361816406
7,own_random,,2,"[[0, 7], [1, 1]]",1.897803083062172,1.9447155147790909,0.046912431716918945,91.6461067199707,91.7151575088501,0.06905078887939453
7,own_random,,3,"[[0, 7], [1, 7]]",1.897803083062172,2.0929625183343887,0.1951594352722168,91.6461067199707,91.34205150604248,-0.30405521392822266
7,own_random,,4,"[[0, 10], [1, 2]]",1.897803083062172,2.032094955444336,0.134291872382164,91.6461067199707,91.32063674926758,-0.325469970703125
7,own_random,,5,"[[0, 2], [1, 4]]",1.897803083062172,1.872264713048935,-0.025538370013237,91.6461067199707,91.58779430389404,-0.058312416076660156
7,own_random,,6,"[[0, 0], [1, 9]]",1.897803083062172,3.537042558193207,1.6392394751310349,91.6461067199707,89.19790363311768,-2.4482030868530273
7,own_random,,7,"[[0, 11], [1, 5]]",1.897803083062172,3.0285602509975433,1.1307571679353714,91.6461067199707,90.38695240020752,-1.2591543197631836
7,source_same_index,1,,"[[0, 7], [1, 3]]",1.897803083062172,1.9169705659151077,0.01916748285293579,91.6461067199707,91.78071308135986,0.13460636138916016
7,source_aligned,1,,"[[0, 11], [1, 0]]",1.897803083062172,1.8403203785419464,-0.057482704520225525,91.6461067199707,91.67396640777588,0.02785968780517578
7,source_same_index,2,,"[[0, 1], [1, 1]]",1.897803083062172,2.2907932698726654,0.39299018681049347,91.6461067199707,91.1535415649414,-0.4925651550292969
7,source_aligned,2,,"[[0, 1], [1, 6]]",1.897803083062172,3.593296319246292,1.6954932361841202,91.6461067199707,89.78823852539062,-1.8578681945800781
7,source_same_index,3,,"[[0, 1], [1, 2]]",1.897803083062172,2.3003966361284256,0.40259355306625366,91.6461067199707,90.93234539031982,-0.7137613296508789
7,source_aligned,3,,"[[0, 1], [1, 6]]",1.897803083062172,3.593296319246292,1.6954932361841202,91.6461067199707,89.78823852539062,-1.8578681945800781
7,source_same_index,4,,"[[0, 4], [1, 9]]",1.897803083062172,3.20837938785553,1.3105763047933578,91.6461067199707,89.88674354553223,-1.7593631744384766
7,source_aligned,4,,"[[0, 3], [1, 6]]",1.897803083062172,2.844006508588791,0.946203425526619,91.6461067199707,90.58680629730225,-1.059300422668457
7,source_same_index,5,,"[[0, 7], [1, 2]]",1.897803083062172,1.9194144904613495,0.02161140739917755,91.6461067199707,91.64046096801758,-0.005645751953125
7,source_aligned,5,,"[[0, 1], [1, 6]]",1.897803083062172,3.593296319246292,1.6954932361841202,91.6461067199707,89.78823852539062,-1.8578681945800781
7,source_same_index,6,,"[[0, 7], [1, 10]]",1.897803083062172,1.9408315569162369,0.04302847385406494,91.6461067199707,91.23047733306885,-0.41562938690185547
7,source_aligned,6,,"[[0, 1], [1, 6]]",1.897803083062172,3.593296319246292,1.6954932361841202,91.6461067199707,89.78823852539062,-1.8578681945800781
7,source_same_index,8,,"[[0, 7], [1, 3]]",1.897803083062172,1.9169705659151077,0.01916748285293579,91.6461067199707,91.78071308135986,0.13460636138916016
