condition,label,supervision_end_step,step,n_models,local_top_branch_counts_json,induction_top_branch_counts_json,train_loss_mean,train_loss_std,eval_loss_mean,eval_loss_std,local_loss_mean,local_loss_std,induction_loss_mean,induction_loss_std,local_accuracy_mean,local_accuracy_std,induction_accuracy_mean,induction_accuracy_std,same_top_branch_mean,same_top_branch_std,routed_role_match_mean,routed_role_match_std,branch_distribution_distance_mean,branch_distribution_distance_std,gate_routed_role_match_mean,gate_routed_role_match_std,gate_distribution_distance_mean,gate_distribution_distance_std,local_gate_entropy_mean,local_gate_entropy_std,induction_gate_entropy_mean,induction_gate_entropy_std,global_gate_entropy_mean,global_gate_entropy_std,global_gate_branch0_mean,global_gate_branch0_std,global_gate_branch1_mean,global_gate_branch1_std,global_gate_balance_error_mean,global_gate_balance_error_std,gate_target_nll_mean,gate_target_nll_std,local_gate_branch0_mean,local_gate_branch0_std,local_gate_branch1_mean,local_gate_branch1_std,induction_gate_branch0_mean,induction_gate_branch0_std,induction_gate_branch1_mean,induction_gate_branch1_std,local_branch0_loss_delta_mean,local_branch0_loss_delta_std,local_branch1_loss_delta_mean,local_branch1_loss_delta_std,induction_branch0_loss_delta_mean,induction_branch0_loss_delta_std,induction_branch1_loss_delta_mean,induction_branch1_loss_delta_std
anneal_label_end1200,end 1200,1200,1400,5,"{""0"": 5}","{""1"": 5}",0.001825116656254977,0.0012381500599669977,0.0016999649204080924,0.000666337863713856,0.0015160435810685157,0.0005785473712985817,0.0018838862655684353,0.0010517945072023552,0.999853515625,0.00011960399134683486,0.99951171875,0.0004632242666262274,0.0,0.0,1.0,0.0,0.7983060085798006,0.06130978425601459,1.0,0.0,0.43239940255880355,0.028307911310711625,0.6048040390014648,0.013318033483425435,0.5689763009548188,0.018955435291909385,0.6261981219053269,0.006567650878254114,0.4348724901676178,0.016834486719268182,0.5651275455951691,0.016834483729510564,0.13025505542755128,0.0336689704487771,0.33774138391017916,0.019857176680089465,0.6968542486429214,0.015313932300930798,0.30314575880765915,0.015313932557085045,0.2644548460841179,0.01835616430367627,0.7355451613664628,0.018356173185191327,0.399213451705873,0.08324676338529002,0.06628786204382778,0.025585053509089947,0.03141259488184005,0.0070932538993919445,0.6524375547887757,0.17447747275428355
anneal_label_end1200,end 1200,1200,1600,5,"{""0"": 5}","{""1"": 5}",0.0006920465966686606,0.00036829200180178023,0.000806498434394598,0.0004173385439662885,0.0009835884688072839,0.0006508365649604388,0.0006294084087130614,0.00027564780693711355,0.99990234375,0.00011960399134683486,0.999951171875,9.765624999999999e-05,0.0,0.0,1.0,0.0,0.7652299159735441,0.036008872006244655,1.0,0.0,0.38308991566300393,0.016876825737964094,0.6213057518005372,0.012116228331205485,0.5982517540454865,0.013087859364359591,0.6408186078071594,0.0034412215233411564,0.4485238745808601,0.01891436062247866,0.5514761686325074,0.018914359372393327,0.10295229405164719,0.037828719994869836,0.372545562684536,0.012217613166441193,0.6770548313856125,0.015301036543591056,0.3229451715946198,0.015301046043617804,0.2939649149775505,0.014963193876254936,0.7060350865125656,0.014963190865618104,0.29518990733049577,0.08161868968834313,0.04766112186334794,0.01752513653841982,0.03365608515887288,0.012819864985393031,0.41909469539968996,0.1103477563253673
anneal_label_end400,end 400,400,0,5,"{""0"": 3, ""1"": 2}","{""0"": 5}",nan,nan,5.241975593566894,0.004385966057714016,5.238694548606873,0.005445149713017928,5.2452565908432005,0.004779943319418788,0.00634765625,0.00034526698300124393,0.0064453125,0.0009959022487485909,0.6,0.48989794855663565,0.0,0.0,0.39026660978015537,0.2957339064002311,0.0,0.0,0.0,0.0,0.6230439722537995,0.0091777957870895,0.6230439722537995,0.0091777957870895,0.6217005550861359,0.009464289008373565,0.5001148849725723,0.03404159333679533,0.499885168671608,0.03404159812351147,0.05567740797996521,0.039209412383202864,0.7733239829540253,0.012498168503962376,0.4949400320649147,0.026055598556292907,0.5050599649548531,0.02605560520077262,0.4949400320649147,0.026055598556292907,0.5050599649548531,0.02605560520077262,0.0012431383132934571,0.0007665031670865035,0.0008589029312133789,0.0010666098907339808,0.0009370326995849609,0.000915204122728114,0.0005862951278686523,0.000862009467899062
anneal_label_end400,end 400,400,50,5,"{""0"": 4, ""1"": 1}","{""0"": 3, ""1"": 2}",4.957307815551758,0.011719520380233708,4.910072159767151,0.009605190782910947,4.893737816810608,0.013074167456086205,4.92640643119812,0.006800838364364395,0.041357421875,0.005127185634608745,0.035595703125,0.005548817469080758,0.8,0.4000000000000001,0.2,0.4000000000000001,0.06692976414918221,0.016970906197876112,0.8,0.4,0.0518669381737709,0.006274463163731739,0.6715590924024581,0.0022373994430718845,0.6724717855453491,0.0020048893431061873,0.671329465508461,0.0025837218815822688,0.5064372897148133,0.02321276891448546,0.49356274455785754,0.02321277372273107,0.03615366369485855,0.031860622973534675,0.6612446337938309,0.005752914262529542,0.5307601630687714,0.017636735511683616,0.46923983842134476,0.017636737284041137,0.47889323234558107,0.017543554188272133,0.5211067840456962,0.0175435450135665,0.126548171043396,0.010765585077664185,0.10449588298797607,0.00966086100365283,0.10040695667266845,0.01001430380359095,0.10823802947998047,0.007374754097775441
anneal_label_end400,end 400,400,100,5,"{""0"": 5}","{""0"": 1, ""1"": 4}",4.103397464752197,0.013719464380228193,4.047141027450562,0.01949870407080264,3.787704384326935,0.02883270315342746,4.306577682495117,0.01614883240986226,0.27099609375,0.008628911997083872,0.13115234375,0.004589324272464524,0.2,0.4000000000000001,0.8,0.4000000000000001,0.05351934067197448,0.03252179175488935,1.0,0.0,0.07227655723690987,0.014241658946443934,0.683910784125328,0.0023013483843410884,0.6840365350246429,0.0015447820695110514,0.684163698554039,0.0013174362940861705,0.4958637088537216,0.011172651536984683,0.5041363418102265,0.011172651585251528,0.021401122212409973,0.010475733659605767,0.6291133821010589,0.012972455436944665,0.5360123038291931,0.010669960371211845,0.4639877021312714,0.010669953204152965,0.4637357458472252,0.006567937868516505,0.5362642586231232,0.006567946489021505,0.5866016268730163,0.029015127358640203,0.5031637072563171,0.026494082198126573,0.3368475914001465,0.01432581937474549,0.3581721067428589,0.01651452151007742
anneal_label_end400,end 400,400,200,5,"{""0"": 4, ""1"": 1}","{""0"": 1, ""1"": 4}",1.5479477643966675,0.09344102527641172,1.4718638598918914,0.11097577514796572,0.5337264060974121,0.11681589913968733,2.4100013256072996,0.11710501622840833,0.9119140625,0.02729592637071596,0.436767578125,0.02965077588254668,0.4,0.48989794855663565,0.6,0.48989794855663565,0.11094068705004316,0.055169324124247576,0.8,0.4,0.06735003367066383,0.018891405591082284,0.6889369577169419,0.0028041842212848957,0.6844099909067154,0.004292212662067476,0.6875180780887604,0.001352951894920677,0.4827021241188049,0.017568768165448972,0.5172979190945626,0.01756877039361414,0.04585950821638107,0.01812239366490951,0.6316703021526336,0.016248781907590885,0.5273704454302788,0.02254015476698175,0.47262957096099856,0.02254016049408943,0.4600204020738602,0.01442476222618475,0.5399795949459076,0.014424774814709749,1.5816559135913848,0.15078676904402313,1.2178656816482545,0.27311242638763833,1.0075027585029601,0.06806004747135541,1.1973169445991516,0.10020698682067726
anneal_label_end400,end 400,400,400,5,"{""0"": 3, ""1"": 2}","{""0"": 3, ""1"": 2}",0.04019940420985222,0.0007699261502295961,0.010013677831739187,0.001323342277963714,0.01141123443376273,0.0019236284673586515,0.008616121229715645,0.0010829776865338273,0.999072265625,0.0005437269885576194,0.998974609375,0.000565226411269054,1.0,0.0,0.0,0.0,0.152542807161818,0.021579089472702827,1.0,0.0,0.11274729147553444,0.008922837161211635,0.683178973197937,0.0028942472188687647,0.675316932797432,0.003773643118165987,0.6795326083898544,0.002217778306624845,0.4632719159126282,0.016266591874172953,0.5367281287908554,0.01626659575338306,0.07345621287822723,0.032533187627554534,0.5927261352539063,0.00763406967288598,0.5568827688694,0.012556248630497542,0.4431172415614128,0.012556249959656046,0.44413547217845917,0.012819143529242218,0.5558645278215408,0.01281913844937776,0.7596257004188374,0.12939899639972216,0.5274118292378261,0.13459461619140994,0.5432906984118745,0.11534741045964805,0.70936725276988,0.17936012484729855
anneal_label_end400,end 400,400,401,5,"{""0"": 3, ""1"": 2}","{""0"": 2, ""1"": 3}",0.011587710864841939,0.003906840038878744,0.009865916124545038,0.0016255253761309645,0.011398769170045852,0.0022966152729463453,0.0083330629626289,0.0011600828662966954,0.998974609375,0.0006800970838468809,0.99912109375,0.0005694288959809863,0.8,0.4000000000000001,0.2,0.4000000000000001,0.15230472420338698,0.02203282144884536,1.0,0.0,0.11313070729374886,0.008940786982580147,0.6831395417451859,0.002906500823815468,0.6752144187688828,0.003799196886851794,0.6794549852609635,0.0022219379409608676,0.46309594064950943,0.01627586452874651,0.5369040966033936,0.016275862004364226,0.07380815595388412,0.03255172653310776,0.5924020528793335,0.007647262275075541,0.5570014089345932,0.01256241570290759,0.4429985985159874,0.012562405591624302,0.4438707023859024,0.012868258153932546,0.5561293065547943,0.01286825289137336,0.7571264855563641,0.12636261800670576,0.527508894354105,0.13333491186538093,0.5406550006708131,0.11284664621732649,0.707425850792788,0.17771220503749427
anneal_label_end400,end 400,400,600,5,"{""0"": 3, ""1"": 2}","{""0"": 3, ""1"": 2}",0.0044901983346790075,0.001797029583774693,0.004654571320861578,0.0013987962418552569,0.0054880141862668095,0.0018669863895582474,0.003821128432173282,0.0015312631706959983,0.999365234375,0.0005899924791794225,0.9994140625,0.0007008154342972326,1.0,0.0,0.0,0.0,0.11407818733464296,0.025845728870709572,1.0,0.0,0.06879151165485382,0.008719452431789397,0.6894580572843552,0.0018380775103217274,0.6850754618644714,0.0025253271692304096,0.6873228341341019,0.0009819060455812303,0.47877001762390137,0.015791626569263615,0.5212300196290016,0.01579162915492444,0.04432744830846787,0.02890382567883824,0.629710978269577,0.007815163200323345,0.5292722016572953,0.013583844220811459,0.47072781026363375,0.013583847026359765,0.4604806870222092,0.012889848681698214,0.5395193189382553,0.01288984122093197,0.5297551319352352,0.09700842145150847,0.4247656233957969,0.13845836733366332,0.39045850503025575,0.08916916285001836,0.5070013986784033,0.17768349172966058
anneal_label_end400,end 400,400,800,5,"{""0"": 3, ""1"": 2}","{""0"": 3, ""1"": 2}",0.005250546894967556,0.0026937590862952097,0.0045340970274992285,0.0019593756634632793,0.006594763533212244,0.0027894818976882947,0.002473430527606979,0.0011525168651422264,0.99853515625,0.0010918300671385692,0.999658203125,0.00036539622917714274,1.0,0.0,0.0,0.0,0.09212419902634303,0.029720353451643765,1.0,0.0,0.05288810208439827,0.00892978824763744,0.6899160236120224,0.0013995424073362703,0.6869590967893601,0.0017968457359604198,0.6882230550050735,0.0007635752426805721,0.48442160785198213,0.01441707600784385,0.5155784323811531,0.01441707298957511,0.037423206865787505,0.020041443336927294,0.6445967614650726,0.008548354736373932,0.5195293843746185,0.015688695332497882,0.4804706245660782,0.015688697022501072,0.46664128452539444,0.012230862347419828,0.5333587288856506,0.012230857254468073,0.46941717581357806,0.10839569106984291,0.37865185455884787,0.1011781219629432,0.32917438428266904,0.09229557615574027,0.38556832949980163,0.10162215456847455
anneal_label_end400,end 400,400,801,5,"{""0"": 3, ""1"": 2}","{""0"": 3, ""1"": 2}",0.004170591197907925,0.0027859131764109367,0.004280861595179886,0.001377301130945839,0.006490769411902875,0.002386385601668597,0.0020709538366645575,0.0004192139099376961,0.99853515625,0.001058568524837832,0.99970703125,0.0003588119740405046,1.0,0.0,0.0,0.0,0.0911844153071493,0.026507905673925112,1.0,0.0,0.05295641124248505,0.008863375837320813,0.6899091839790344,0.0014166072678276438,0.6869546055793763,0.0018016630757838078,0.6882200509309768,0.0007700573537577678,0.4844229623675346,0.014443932315169517,0.515577083826065,0.014443932353537725,0.03740780502557754,0.020143091424569236,0.6445332467556,0.008481059874139368,0.519614914059639,0.0157016215054781,0.4803850933909416,0.01570161706829653,0.4666585072875023,0.012280433867294532,0.533341509103775,0.012280431682822378,0.4606505682808347,0.09905127957821833,0.3798906615120359,0.1008005147582717,0.32113940329290924,0.08128289072538472,0.3835464826319367,0.0989455542780881
anneal_label_end400,end 400,400,1000,5,"{""0"": 3, ""1"": 2}","{""0"": 3, ""1"": 2}",0.002370716165751219,0.0004691099498968198,0.0022525065345689655,0.0010633989513975377,0.0032230168639216573,0.00222843816101962,0.0012819961557397619,0.00039571884147569943,0.999609375,0.0005694288959809864,0.999951171875,9.765624999999999e-05,1.0,0.0,0.0,0.0,0.08500285099314568,0.026844390202556377,1.0,0.0,0.04750697687268257,0.0030758028957819108,0.6898044347763062,0.0017251445936348093,0.6872634649276733,0.0017329149872059772,0.6882198631763459,0.0002931905996566761,0.4850871920585632,0.016643436078407767,0.5149128422141075,0.016643428879684733,0.03830626755952835,0.023026390329290596,0.6499248445034027,0.0025898226137229985,0.5171410873532295,0.015397030351244,0.48285891860723495,0.015397039409534075,0.469634111225605,0.014856823802912533,0.5303658962249755,0.014856829607565026,0.34939909427776,0.07876744314947502,0.2842895805777516,0.09597307246653311,0.24485718077921775,0.06045301601876089,0.2935938148846617,0.11554567925476139
anneal_label_end400,end 400,400,1200,5,"{""0"": 3, ""1"": 2}","{""0"": 2, ""1"": 3}",0.002490950142964721,0.002400519221267369,0.0018944950104923918,0.000978843463221679,0.0020783477288205177,0.0009832009598116798,0.0017106422659708188,0.0010396600567667174,0.99951171875,0.00034526698300124393,0.999560546875,0.000390625,0.8,0.4000000000000001,0.2,0.4000000000000001,0.10775892043287257,0.005766955872690833,1.0,0.0,0.04498150423169136,0.008686906632236792,0.6901690095663071,0.0007720411029633759,0.687550276517868,0.002447360906937231,0.6884222209453583,0.0008184852490384409,0.4853496477007866,0.01655160228226607,0.5146503940224647,0.01655160659208461,0.036352241039276124,0.02515692239143025,0.6521511673927307,0.008047780263846088,0.5159232676029205,0.01006989004932684,0.4840767323970795,0.010069884964396763,0.4709417685866356,0.014222463233928976,0.5290582418441773,0.014222463962689119,0.3081021278339904,0.045410284950374934,0.25416319735231807,0.11936636994399305,0.2127208648744272,0.03666392600930755,0.27778610424429645,0.13384203608515996
anneal_label_end400,end 400,400,1201,5,"{""0"": 3, ""1"": 2}","{""0"": 2, ""1"": 3}",0.001581981428898871,0.0006638325847776299,0.0019970211724285036,0.0011383305831379864,0.002271560032386333,0.0012196561074007738,0.0017224823153810576,0.0011242079015255416,0.99970703125,0.000390625,0.99951171875,0.0005567262817866885,0.8,0.4000000000000001,0.2,0.4000000000000001,0.10674459280574197,0.003533302208116302,1.0,0.0,0.04506019279360771,0.008761211798580961,0.6901691287755967,0.0007670222849317254,0.6875328809022904,0.0024746959073015068,0.6884088277816772,0.0008406863572122873,0.4852767810225487,0.016618238418787058,0.5147232592105866,0.016618239134442117,0.03649158626794815,0.02530064523828645,0.6520797491073609,0.008101688685729648,0.5159406304359436,0.010050662303190376,0.4840593680739403,0.01005066825150989,0.47088044285774233,0.01430877667423214,0.5291195660829544,0.01430877072953246,0.3092418728279881,0.04480344429827737,0.2536622775602154,0.11847715695291386,0.21340743628970812,0.03468236003993471,0.2748175783985062,0.12883727675034826
anneal_label_end400,end 400,400,1400,5,"{""0"": 3, ""1"": 2}","{""0"": 3, ""1"": 2}",0.0007781389052979648,0.0003167977459533688,0.0017422367935068905,0.001211941714993043,0.002750334230950102,0.0023781479831018817,0.0007341393516981043,0.00029738147003418203,0.99912109375,0.0008257585217425666,0.99990234375,0.00011960399134683486,1.0,0.0,0.0,0.0,0.10363654608769586,0.029943417934986435,0.6,0.48989794855663565,0.03892076015472412,0.005222432635690531,0.6903052031993866,0.0008006028224444272,0.6884544551372528,0.0022104417448696404,0.6888855189085007,0.0008740774278535171,0.4873526498675346,0.017478263679368864,0.5126473918557167,0.017478267426731208,0.03692307472229004,0.022326432591717307,0.6577558010816574,0.004800000154950674,0.5126795038580895,0.015110740017287674,0.4873205035924911,0.015110730486079738,0.47375874072313306,0.015178870648705227,0.5262412607669831,0.01517885897212054,0.26184948525042273,0.056615698301648844,0.20954967318684795,0.08644639656086799,0.1731904099448002,0.046247213622048644,0.22075361560418968,0.09903006836497541
anneal_label_end400,end 400,400,1600,5,"{""0"": 3, ""1"": 2}","{""0"": 3, ""1"": 2}",0.0037647545395884663,0.006247832802141919,0.0032037011129432357,0.005366753564003564,0.0027803155709989367,0.004421114446442822,0.003627086660708301,0.006313005043775015,0.999462890625,0.0009568319307746789,0.99921875,0.0015625,1.0,0.0,0.0,0.0,0.09450648964688892,0.03244999268370729,0.6,0.48989794855663565,0.03952812477946281,0.006226209814805394,0.6903978526592255,0.0012106586439467268,0.6881000697612762,0.0024139773950846576,0.68872951567173,0.0011379825710051725,0.4855296865105629,0.015589239006906012,0.5144703522324562,0.015589239187286389,0.03832702338695526,0.018458031130859764,0.6572598844766617,0.005209051923654431,0.510724139213562,0.013988985768151965,0.48927587270736694,0.013988984614198471,0.47119601517915727,0.01418030598596614,0.5288039982318878,0.014180303630918824,0.2256239590118639,0.0630832790188462,0.19746399604482576,0.10994277782484813,0.16907832674041856,0.05226700653610761,0.2157880192185985,0.11330109894626991
anneal_label_end800,end 800,800,0,5,"{""0"": 3, ""1"": 2}","{""0"": 5}",nan,nan,5.241975593566894,0.004385966057714016,5.238694548606873,0.005445149713017928,5.2452565908432005,0.004779943319418788,0.00634765625,0.00034526698300124393,0.0064453125,0.0009959022487485909,0.6,0.48989794855663565,0.0,0.0,0.39026660978015537,0.2957339064002311,0.0,0.0,0.0,0.0,0.6230439722537995,0.0091777957870895,0.6230439722537995,0.0091777957870895,0.6217005550861359,0.009464289008373565,0.5001148849725723,0.03404159333679533,0.499885168671608,0.03404159812351147,0.05567740797996521,0.039209412383202864,0.7733239829540253,0.012498168503962376,0.4949400320649147,0.026055598556292907,0.5050599649548531,0.02605560520077262,0.4949400320649147,0.026055598556292907,0.5050599649548531,0.02605560520077262,0.0012431383132934571,0.0007665031670865035,0.0008589029312133789,0.0010666098907339808,0.0009370326995849609,0.000915204122728114,0.0005862951278686523,0.000862009467899062
anneal_label_end800,end 800,800,50,5,"{""0"": 4, ""1"": 1}","{""0"": 3, ""1"": 2}",4.957307815551758,0.011719520380233708,4.910072159767151,0.009605190782910947,4.893737816810608,0.013074167456086205,4.92640643119812,0.006800838364364395,0.041357421875,0.005127185634608745,0.035595703125,0.005548817469080758,0.8,0.4000000000000001,0.2,0.4000000000000001,0.06692976414918221,0.016970906197876112,0.8,0.4,0.0518669381737709,0.006274463163731739,0.6715590924024581,0.0022373994430718845,0.6724717855453491,0.0020048893431061873,0.671329465508461,0.0025837218815822688,0.5064372897148133,0.02321276891448546,0.49356274455785754,0.02321277372273107,0.03615366369485855,0.031860622973534675,0.6612446337938309,0.005752914262529542,0.5307601630687714,0.017636735511683616,0.46923983842134476,0.017636737284041137,0.47889323234558107,0.017543554188272133,0.5211067840456962,0.0175435450135665,0.126548171043396,0.010765585077664185,0.10449588298797607,0.00966086100365283,0.10040695667266845,0.01001430380359095,0.10823802947998047,0.007374754097775441
anneal_label_end800,end 800,800,100,5,"{""0"": 5}","{""0"": 1, ""1"": 4}",4.103397464752197,0.013719464380228193,4.047141027450562,0.01949870407080264,3.787704384326935,0.02883270315342746,4.306577682495117,0.01614883240986226,0.27099609375,0.008628911997083872,0.13115234375,0.004589324272464524,0.2,0.4000000000000001,0.8,0.4000000000000001,0.05351934067197448,0.03252179175488935,1.0,0.0,0.07227655723690987,0.014241658946443934,0.683910784125328,0.0023013483843410884,0.6840365350246429,0.0015447820695110514,0.684163698554039,0.0013174362940861705,0.4958637088537216,0.011172651536984683,0.5041363418102265,0.011172651585251528,0.021401122212409973,0.010475733659605767,0.6291133821010589,0.012972455436944665,0.5360123038291931,0.010669960371211845,0.4639877021312714,0.010669953204152965,0.4637357458472252,0.006567937868516505,0.5362642586231232,0.006567946489021505,0.5866016268730163,0.029015127358640203,0.5031637072563171,0.026494082198126573,0.3368475914001465,0.01432581937474549,0.3581721067428589,0.01651452151007742
anneal_label_end800,end 800,800,200,5,"{""0"": 4, ""1"": 1}","{""0"": 1, ""1"": 4}",1.5479477643966675,0.09344102527641172,1.4718638598918914,0.11097577514796572,0.5337264060974121,0.11681589913968733,2.4100013256072996,0.11710501622840833,0.9119140625,0.02729592637071596,0.436767578125,0.02965077588254668,0.4,0.48989794855663565,0.6,0.48989794855663565,0.11094068705004316,0.055169324124247576,0.8,0.4,0.06735003367066383,0.018891405591082284,0.6889369577169419,0.0028041842212848957,0.6844099909067154,0.004292212662067476,0.6875180780887604,0.001352951894920677,0.4827021241188049,0.017568768165448972,0.5172979190945626,0.01756877039361414,0.04585950821638107,0.01812239366490951,0.6316703021526336,0.016248781907590885,0.5273704454302788,0.02254015476698175,0.47262957096099856,0.02254016049408943,0.4600204020738602,0.01442476222618475,0.5399795949459076,0.014424774814709749,1.5816559135913848,0.15078676904402313,1.2178656816482545,0.27311242638763833,1.0075027585029601,0.06806004747135541,1.1973169445991516,0.10020698682067726
anneal_label_end800,end 800,800,400,5,"{""0"": 3, ""1"": 2}","{""0"": 3, ""1"": 2}",0.04019940420985222,0.0007699261502295961,0.010013677831739187,0.001323342277963714,0.01141123443376273,0.0019236284673586515,0.008616121229715645,0.0010829776865338273,0.999072265625,0.0005437269885576194,0.998974609375,0.000565226411269054,1.0,0.0,0.0,0.0,0.152542807161818,0.021579089472702827,1.0,0.0,0.11274729147553444,0.008922837161211635,0.683178973197937,0.0028942472188687647,0.675316932797432,0.003773643118165987,0.6795326083898544,0.002217778306624845,0.4632719159126282,0.016266591874172953,0.5367281287908554,0.01626659575338306,0.07345621287822723,0.032533187627554534,0.5927261352539063,0.00763406967288598,0.5568827688694,0.012556248630497542,0.4431172415614128,0.012556249959656046,0.44413547217845917,0.012819143529242218,0.5558645278215408,0.01281913844937776,0.7596257004188374,0.12939899639972216,0.5274118292378261,0.13459461619140994,0.5432906984118745,0.11534741045964805,0.70936725276988,0.17936012484729855
anneal_label_end800,end 800,800,401,5,"{""0"": 3, ""1"": 2}","{""0"": 2, ""1"": 3}",0.041221161186695096,0.0037963957587837734,0.009868435957469047,0.0016255272777580953,0.011401809402741492,0.002296796853689967,0.008335062745027244,0.0011598179592175397,0.998974609375,0.0006800970838468809,0.99912109375,0.0005694288959809863,0.8,0.4000000000000001,0.2,0.4000000000000001,0.1524028976484389,0.022044939562599657,1.0,0.0,0.11325220614671708,0.008950050716767046,0.6831172317266464,0.00290619983290055,0.6751833826303482,0.0038037948666353833,0.6794276267290116,0.0022270535857590425,0.463054022192955,0.016272590073155426,0.5369460165500641,0.016272592008026894,0.07389199435710907,0.03254518208118053,0.5923032134771347,0.007654493995628598,0.5570718765258789,0.012549920708440614,0.44292813539505005,0.012549932473341479,0.4438196629285812,0.012864496554396072,0.5561803340911865,0.012864513134163345,0.7572268534218892,0.12634768478571137,0.5274675864493474,0.1333175573356332,0.5406399012776092,0.11283939410053288,0.7075431839795783,0.17772351225536834
anneal_label_end800,end 800,800,600,5,"{""0"": 5}","{""1"": 5}",0.034515127167105676,0.0026684632180221063,0.007947594532743097,0.0021318780640562597,0.008882739278487862,0.002476600707275768,0.007012449612375349,0.0019244785911033224,0.998095703125,0.0007627196949127592,0.998583984375,0.0006800970838468809,0.0,0.0,1.0,0.0,0.30556887797441246,0.03652846290854325,1.0,0.0,0.21831122636795045,0.016586662375673588,0.6622593492269516,0.0030134915186378055,0.6416459411382676,0.010339145502689922,0.6524586498737335,0.007958268593795344,0.4301161393523216,0.01787242062325033,0.5698839098215103,0.017872410662275875,0.1397677704691887,0.035744831285523054,0.508494982123375,0.012601739251363146,0.6040119051933288,0.007700628789193135,0.3959881067276001,0.007700622754553592,0.38570067584514617,0.01549495909478607,0.6142993301153183,0.01549496161296319,0.6496826687129215,0.09658967329938765,0.3387679809005931,0.09619049895595272,0.33656295273685827,0.08403235686321063,0.648223347554449,0.18933945695389698
anneal_label_end800,end 800,800,800,5,"{""0"": 5}","{""1"": 5}",0.028683210164308547,0.002683692952937294,0.005981567245908081,0.0019251370379808049,0.007179372105747461,0.0022169937045242237,0.004783762339502573,0.0016813800840630277,0.998583984375,0.0007142938885902244,0.999169921875,0.0005027163154778809,0.0,0.0,1.0,0.0,0.499606153370055,0.05987521074105178,1.0,0.0,0.3057796709239483,0.029955322580520364,0.6407459646463394,0.010446840413694099,0.6103656530380249,0.014090478254464429,0.6345038205385208,0.007021215102910952,0.4178745150566101,0.014222124595992813,0.5821255266666412,0.014222129824720691,0.16425101161003114,0.028444254420712193,0.43880830854177477,0.022850516782396302,0.6416309952735901,0.017342924694988854,0.3583690121769905,0.017342923427998175,0.33585132360458375,0.016569976510667467,0.6641486823558808,0.016569981568098063,0.6243933736346662,0.13000153682647506,0.21260023778304457,0.07658796986711372,0.1961949142627418,0.05840091153741705,0.6512893921695649,0.1678279465990468
anneal_label_end800,end 800,800,801,5,"{""0"": 5}","{""1"": 5}",0.004883104981854558,0.0019917755712139944,0.005653489788528532,0.001510738289731529,0.006709342845715583,0.0017530062906698737,0.004597636591643095,0.0013265738439527382,0.9984375,0.0006291063831408753,0.99912109375,0.0005258950006967289,0.0,0.0,1.0,0.0,0.5004947090811107,0.05693861484222671,1.0,0.0,0.3063759982585907,0.02986495402892854,0.6405816018581391,0.01040767331501082,0.6101277112960816,0.01403530065829058,0.634359958767891,0.006993805537630682,0.41777807623147967,0.0142069830232134,0.5822219669818878,0.014206984650112954,0.16444389075040816,0.02841396767332585,0.43834570050239563,0.02279074062414047,0.6418915003538131,0.01730121471017297,0.35810851603746413,0.0173012046433297,0.3355154976248741,0.01645457754667935,0.6644845098257065,0.016454574017272013,0.6218633744632825,0.12701759758267575,0.2113287560408935,0.0754667096554519,0.19606284173205496,0.05851593493616802,0.6506824080832303,0.16604042510026557
anneal_label_end800,end 800,800,1000,5,"{""0"": 5}","{""1"": 5}",0.0023922773310914637,0.0017311336044026026,0.002543980797054246,0.001246977919427115,0.00336086307070218,0.0018354702307941174,0.001727098529227078,0.000720873714630374,0.999169921875,0.0007340476747252397,0.9998046875,0.00018269811458857134,0.0,0.0,1.0,0.0,0.3859872564941341,0.05328077261835852,1.0,0.0,0.2111353173851967,0.019643537120134832,0.6717796444892883,0.004475243501121631,0.6517282545566558,0.009061543915510681,0.6660548746585846,0.003270961791993752,0.4457039564847946,0.013715807674973227,0.5542960852384567,0.013715800758755553,0.10859212875366211,0.027431608433727384,0.5076897636055946,0.01595574894992186,0.5893991649150848,0.012574621173371145,0.4106008395552635,0.0125746208628728,0.3782638475298882,0.015529110615671433,0.6217361569404602,0.015529118303016762,0.381992735672975,0.09211473472725307,0.19205363835790196,0.05879649513538296,0.14432083412539215,0.039002978684160715,0.4004460436059162,0.10005892983103594
anneal_label_end800,end 800,800,1200,5,"{""0"": 4, ""1"": 1}","{""1"": 5}",0.0009730193414725363,0.0006444074714549058,0.0010865979507798328,0.000611859599326994,0.001547229231800884,0.0011269083560370287,0.0006259666493861005,0.0001039433033396014,0.999755859375,0.00026744265503181937,1.0,0.0,0.2,0.4,0.8,0.4,0.35444235560445303,0.03693002667138701,1.0,0.0,0.17997843474149705,0.0140871778543379,0.6761465072631836,0.0055669479250345065,0.6634731113910675,0.007432169967498189,0.6732759863138199,0.0026945858487055895,0.4581905588507652,0.017575382411661202,0.5418094784021378,0.017575385744972503,0.08361891955137253,0.03515076815663197,0.5327152371406555,0.011363725667674069,0.5787470579147339,0.014962640712910348,0.4212529554963112,0.014962638250863542,0.39876862317323686,0.015326633550555626,0.6012313902378082,0.015326642562042284,0.2873391464934684,0.06878923748746435,0.14350909037748352,0.061009969569611563,0.12040442622092087,0.03585206489875394,0.2916177189239534,0.10067788965322075
