config,seed,role_a,family_a,role_b,family_b,same_family,tv_distance,similarity
hetero4,3,induction_short,induction,induction_long,induction,True,0.33456989311618707,0.6654301068838129
hetero4,4,local_a,local_copy,local_b,local_copy,True,0.03528455867270343,0.9647154413272966
hetero4,4,local_a,local_copy,kv_a,kv_lookup,False,0.5951164950282778,0.4048835049717222
hetero4,4,local_a,local_copy,kv_b,kv_lookup,False,0.5928968679074276,0.40710313209257243
hetero4,4,local_a,local_copy,induction_short,induction,False,0.44513552021434977,0.5548644797856502
hetero4,4,local_a,local_copy,induction_long,induction,False,0.8027475393928185,0.1972524606071815
hetero4,4,local_b,local_copy,kv_a,kv_lookup,False,0.5944872859398186,0.4055127140601814
hetero4,4,local_b,local_copy,kv_b,kv_lookup,False,0.5931432108268503,0.4068567891731497
hetero4,4,local_b,local_copy,induction_short,induction,False,0.44450631112589056,0.5554936888741094
hetero4,4,local_b,local_copy,induction_long,induction,False,0.8021183303043593,0.1978816696956407
hetero4,4,kv_a,kv_lookup,kv_b,kv_lookup,True,0.01252138764338501,0.9874786123566149
hetero4,4,kv_a,kv_lookup,induction_short,induction,False,0.6015769179761141,0.3984230820238859
hetero4,4,kv_a,kv_lookup,induction_long,induction,False,0.7960204480727856,0.2039795519272144
hetero4,4,kv_b,kv_lookup,induction_short,induction,False,0.5933737008271496,0.4066262991728504
hetero4,4,kv_b,kv_lookup,induction_long,induction,False,0.7990394650457673,0.20096053495423272
hetero4,4,induction_short,induction,induction_long,induction,True,0.35973943580751233,0.6402605641924877
hetero4,5,local_a,local_copy,local_b,local_copy,True,0.025917713858909203,0.9740822861410908
hetero4,5,local_a,local_copy,kv_a,kv_lookup,False,0.5358576476709909,0.46414235232900913
hetero4,5,local_a,local_copy,kv_b,kv_lookup,False,0.6897284793351676,0.31027152066483243
hetero4,5,local_a,local_copy,induction_short,induction,False,0.6052168241575453,0.3947831758424547
hetero4,5,local_a,local_copy,induction_long,induction,False,0.8666449212743841,0.13335507872561592
hetero4,5,local_b,local_copy,kv_a,kv_lookup,False,0.5358576476709909,0.46414235232900913
hetero4,5,local_b,local_copy,kv_b,kv_lookup,False,0.6897284793351676,0.31027152066483243
hetero4,5,local_b,local_copy,induction_short,induction,False,0.6052168241575453,0.3947831758424547
hetero4,5,local_b,local_copy,induction_long,induction,False,0.8666449212743841,0.13335507872561592
hetero4,5,kv_a,kv_lookup,kv_b,kv_lookup,True,0.15495291803840244,0.8450470819615976
hetero4,5,kv_a,kv_lookup,induction_short,induction,False,0.6027658137746412,0.3972341862253588
hetero4,5,kv_a,kv_lookup,induction_long,induction,False,0.8627934509117796,0.1372065490882204
hetero4,5,kv_b,kv_lookup,induction_short,induction,False,0.687629307057073,0.31237069294292696
hetero4,5,kv_b,kv_lookup,induction_long,induction,False,0.8670273048987339,0.13297269510126608
hetero4,5,induction_short,induction,induction_long,induction,True,0.4261715395231098,0.5738284604768902
hetero4_64first,1,local_a,local_copy,local_b,local_copy,True,0.026475500856841465,0.9735244991431585
hetero4_64first,1,local_a,local_copy,kv_a,kv_lookup,False,0.602763185413441,0.397236814586559
hetero4_64first,1,local_a,local_copy,kv_b,kv_lookup,False,0.6211456800697709,0.3788543199302291
hetero4_64first,1,local_a,local_copy,induction_short,induction,False,0.7234020166872668,0.2765979833127332
hetero4_64first,1,local_a,local_copy,induction_long,induction,False,0.8332238585022778,0.16677614149772224
hetero4_64first,1,local_b,local_copy,kv_a,kv_lookup,False,0.602763185413441,0.397236814586559
hetero4_64first,1,local_b,local_copy,kv_b,kv_lookup,False,0.6215565142499087,0.37844348575009135
hetero4_64first,1,local_b,local_copy,induction_short,induction,False,0.7079093696280307,0.29209063037196925
hetero4_64first,1,local_b,local_copy,induction_long,induction,False,0.8262031150786382,0.1737968849213618
hetero4_64first,1,kv_a,kv_lookup,kv_b,kv_lookup,True,0.026759487778004794,0.9732405122219953
hetero4_64first,1,kv_a,kv_lookup,induction_short,induction,False,0.724739437891698,0.27526056210830196
hetero4_64first,1,kv_a,kv_lookup,induction_long,induction,False,0.8334686615370981,0.1665313384629019
hetero4_64first,1,kv_b,kv_lookup,induction_short,induction,False,0.7204391738366257,0.2795608261633743
hetero4_64first,1,kv_b,kv_lookup,induction_long,induction,False,0.8276174506814418,0.17238254931855823
hetero4_64first,1,induction_short,induction,induction_long,induction,True,0.16341260402120805,0.836587395978792
hetero4_64first,2,local_a,local_copy,local_b,local_copy,True,0.020733885937290572,0.9792661140627095
hetero4_64first,2,local_a,local_copy,kv_a,kv_lookup,False,0.6144321584991044,0.3855678415008956
hetero4_64first,2,local_a,local_copy,kv_b,kv_lookup,False,0.577575329341491,0.42242467065850897
hetero4_64first,2,local_a,local_copy,induction_short,induction,False,0.8763001161002415,0.1236998838997585
hetero4_64first,2,local_a,local_copy,induction_long,induction,False,0.872799678420018,0.12720032157998196
hetero4_64first,2,local_b,local_copy,kv_a,kv_lookup,False,0.6144321584991044,0.3855678415008956
hetero4_64first,2,local_b,local_copy,kv_b,kv_lookup,False,0.5779271474746323,0.42207285252536775
hetero4_64first,2,local_b,local_copy,induction_short,induction,False,0.876667904463392,0.12333209553660796
hetero4_64first,2,local_b,local_copy,induction_long,induction,False,0.8731674667831686,0.1268325332168314
hetero4_64first,2,kv_a,kv_lookup,kv_b,kv_lookup,True,0.044536053030062334,0.9554639469699376
hetero4_64first,2,kv_a,kv_lookup,induction_short,induction,False,0.3387348667419764,0.6612651332580236
hetero4_64first,2,kv_a,kv_lookup,induction_long,induction,False,0.6647835040748264,0.33521649592517355
hetero4_64first,2,kv_b,kv_lookup,induction_short,induction,False,0.3355236894607722,0.6644763105392277
hetero4_64first,2,kv_b,kv_lookup,induction_long,induction,False,0.6630122164468224,0.3369877835531776
hetero4_64first,2,induction_short,induction,induction_long,induction,True,0.3334770000059409,0.6665229999940592
hetero4_64first,3,local_a,local_copy,local_b,local_copy,True,0.011254529619207126,0.9887454703807929
hetero4_64first,3,local_a,local_copy,kv_a,kv_lookup,False,0.6571828369592522,0.34281716304074783
hetero4_64first,3,local_a,local_copy,kv_b,kv_lookup,False,0.6763290922265155,0.3236709077734845
hetero4_64first,3,local_a,local_copy,induction_short,induction,False,0.4652404840390345,0.5347595159609655
hetero4_64first,3,local_a,local_copy,induction_long,induction,False,0.7286607687857698,0.2713392312142302
hetero4_64first,3,local_b,local_copy,kv_a,kv_lookup,False,0.6574479022043161,0.34255209779568385
hetero4_64first,3,local_b,local_copy,kv_b,kv_lookup,False,0.6763933425992656,0.32360665740073435
hetero4_64first,3,local_b,local_copy,induction_short,induction,False,0.4655055492840986,0.5344944507159014
hetero4_64first,3,local_b,local_copy,induction_long,induction,False,0.7289258340308338,0.2710741659691662
hetero4_64first,3,kv_a,kv_lookup,kv_b,kv_lookup,True,0.034930637642237417,0.9650693623577626
hetero4_64first,3,kv_a,kv_lookup,induction_short,induction,False,0.6475208198617635,0.35247918013823654
hetero4_64first,3,kv_a,kv_lookup,induction_long,induction,False,0.598199618142027,0.40180038185797295
hetero4_64first,3,kv_b,kv_lookup,induction_short,induction,False,0.6811673055583729,0.3188326944416271
hetero4_64first,3,kv_b,kv_lookup,induction_long,induction,False,0.608467382054888,0.39153261794511196
hetero4_64first,3,induction_short,induction,induction_long,induction,True,0.3574371360932097,0.6425628639067903
hetero4_64first,4,local_a,local_copy,local_b,local_copy,True,0.015061065686259758,0.9849389343137402
hetero4_64first,4,local_a,local_copy,kv_a,kv_lookup,False,0.5875208898603219,0.4124791101396781
hetero4_64first,4,local_a,local_copy,kv_b,kv_lookup,False,0.5699393002180506,0.4300606997819494
hetero4_64first,4,local_a,local_copy,induction_short,induction,False,0.8589200708037737,0.14107992919622625
hetero4_64first,4,local_a,local_copy,induction_long,induction,False,0.7424459696715672,0.2575540303284328
hetero4_64first,4,local_b,local_copy,kv_a,kv_lookup,False,0.5890683476525547,0.41093165234744533
hetero4_64first,4,local_b,local_copy,kv_b,kv_lookup,False,0.5701688395934856,0.42983116040651437
hetero4_64first,4,local_b,local_copy,induction_short,induction,False,0.8602876149346859,0.13971238506531414
hetero4_64first,4,local_b,local_copy,induction_long,induction,False,0.7445026406054747,0.25549735939452534
hetero4_64first,4,kv_a,kv_lookup,kv_b,kv_lookup,True,0.019482301285877746,0.9805176987141222
hetero4_64first,4,kv_a,kv_lookup,induction_short,induction,False,0.2718327637924039,0.7281672362075962
hetero4_64first,4,kv_a,kv_lookup,induction_long,induction,False,0.16673859139089636,0.8332614086091037
hetero4_64first,4,kv_b,kv_lookup,induction_short,induction,False,0.29082271377009855,0.7091772862299015
hetero4_64first,4,kv_b,kv_lookup,induction_long,induction,False,0.1833119127588197,0.8166880872411804
hetero4_64first,4,induction_short,induction,induction_long,induction,True,0.1594865301620182,0.8405134698379818
hetero4_64first,5,local_a,local_copy,local_b,local_copy,True,0.041486541883120814,0.9585134581168792
hetero4_64first,5,local_a,local_copy,kv_a,kv_lookup,False,0.7081393274490486,0.2918606725509514
hetero4_64first,5,local_a,local_copy,kv_b,kv_lookup,False,0.7254389789731,0.27456102102690005
hetero4_64first,5,local_a,local_copy,induction_short,induction,False,0.7400439631908182,0.2599560368091818
hetero4_64first,5,local_a,local_copy,induction_long,induction,False,0.763719056270434,0.23628094372956598
hetero4_64first,5,local_b,local_copy,kv_a,kv_lookup,False,0.7081393274490486,0.2918606725509514
hetero4_64first,5,local_b,local_copy,kv_b,kv_lookup,False,0.7254389789731,0.27456102102690005
hetero4_64first,5,local_b,local_copy,induction_short,induction,False,0.7400439631908183,0.25995603680918167
hetero4_64first,5,local_b,local_copy,induction_long,induction,False,0.763719056270434,0.23628094372956598
hetero4_64first,5,kv_a,kv_lookup,kv_b,kv_lookup,True,0.020586343939154393,0.9794136560608456
hetero4_64first,5,kv_a,kv_lookup,induction_short,induction,False,0.6280629044795806,0.3719370955204194
hetero4_64first,5,kv_a,kv_lookup,induction_long,induction,False,0.7585206117955664,0.2414793882044336
hetero4_64first,5,kv_b,kv_lookup,induction_short,induction,False,0.6184097944287498,0.38159020557125023
hetero4_64first,5,kv_b,kv_lookup,induction_long,induction,False,0.7495298958976915,0.2504701041023085
hetero4_64first,5,induction_short,induction,induction_long,induction,True,0.16935985342456292,0.830640146575437
hetero4_64second,1,local_a,local_copy,local_b,local_copy,True,0.026214949353068527,0.9737850506469314
hetero4_64second,1,local_a,local_copy,kv_a,kv_lookup,False,0.6685611958719504,0.3314388041280496
hetero4_64second,1,local_a,local_copy,kv_b,kv_lookup,False,0.669900782133215,0.330099217866785
hetero4_64second,1,local_a,local_copy,induction_short,induction,False,0.7725222454862352,0.22747775451376484
hetero4_64second,1,local_a,local_copy,induction_long,induction,False,0.8411676780507833,0.1588323219492167
hetero4_64second,1,local_b,local_copy,kv_a,kv_lookup,False,0.6689727152726811,0.3310272847273189
hetero4_64second,1,local_b,local_copy,kv_b,kv_lookup,False,0.6701953011597206,0.3298046988402794
hetero4_64second,1,local_b,local_copy,induction_short,induction,False,0.7737624970651138,0.2262375029348862
hetero4_64second,1,local_b,local_copy,induction_long,induction,False,0.8424079296296619,0.15759207037033807
hetero4_64second,1,kv_a,kv_lookup,kv_b,kv_lookup,True,0.004953777481445288,0.9950462225185547
hetero4_64second,1,kv_a,kv_lookup,induction_short,induction,False,0.7481969490164533,0.2518030509835467
hetero4_64second,1,kv_a,kv_lookup,induction_long,induction,False,0.8200519857943053,0.17994801420569473
hetero4_64second,1,kv_b,kv_lookup,induction_short,induction,False,0.7491058411860941,0.25089415881390587
hetero4_64second,1,kv_b,kv_lookup,induction_long,induction,False,0.8191364702931387,0.18086352970686126
hetero4_64second,1,induction_short,induction,induction_long,induction,True,0.07517426903276905,0.924825730967231
hetero4_64second,2,local_a,local_copy,local_b,local_copy,True,0.019563582410142687,0.9804364175898573
hetero4_64second,2,local_a,local_copy,kv_a,kv_lookup,False,0.603265854131469,0.39673414586853095
hetero4_64second,2,local_a,local_copy,kv_b,kv_lookup,False,0.589703888616737,0.41029611138326305
hetero4_64second,2,local_a,local_copy,induction_short,induction,False,0.9026187490074193,0.09738125099258066
hetero4_64second,2,local_a,local_copy,induction_long,induction,False,0.8439439055337371,0.1560560944662629
hetero4_64second,2,local_b,local_copy,kv_a,kv_lookup,False,0.6036596364394871,0.39634036356051294
hetero4_64second,2,local_b,local_copy,kv_b,kv_lookup,False,0.5897740280393287,0.41022597196067134
hetero4_64second,2,local_b,local_copy,induction_short,induction,False,0.9032210336310664,0.09677896636893357
hetero4_64second,2,local_b,local_copy,induction_long,induction,False,0.8432687699222621,0.15673123007773793
hetero4_64second,2,kv_a,kv_lookup,kv_b,kv_lookup,True,0.024661236358721028,0.9753387636412789
hetero4_64second,2,kv_a,kv_lookup,induction_short,induction,False,0.8544896010094147,0.14551039899058527
hetero4_64second,2,kv_a,kv_lookup,induction_long,induction,False,0.7758527233192429,0.22414727668075707
hetero4_64second,2,kv_b,kv_lookup,induction_short,induction,False,0.8549312878697066,0.14506871213029338
hetero4_64second,2,kv_b,kv_lookup,induction_long,induction,False,0.7783425546913649,0.22165744530863507
hetero4_64second,2,induction_short,induction,induction_long,induction,True,0.08752518302442669,0.9124748169755733
hetero4_64second,3,local_a,local_copy,local_b,local_copy,True,0.037004650792151365,0.9629953492078487
hetero4_64second,3,local_a,local_copy,kv_a,kv_lookup,False,0.62979970820647,0.37020029179353
hetero4_64second,3,local_a,local_copy,kv_b,kv_lookup,False,0.6150297907006086,0.3849702092993914
hetero4_64second,3,local_a,local_copy,induction_short,induction,False,0.8245662921133345,0.17543370788666546
hetero4_64second,3,local_a,local_copy,induction_long,induction,False,0.820743385905434,0.17925661409456595
hetero4_64second,3,local_b,local_copy,kv_a,kv_lookup,False,0.6306833391397109,0.36931666086028914
hetero4_64second,3,local_b,local_copy,kv_b,kv_lookup,False,0.615713596865008,0.38428640313499196
hetero4_64second,3,local_b,local_copy,induction_short,induction,False,0.825171467528306,0.17482853247169405
hetero4_64second,3,local_b,local_copy,induction_long,induction,False,0.8213485613204052,0.17865143867959477
hetero4_64second,3,kv_a,kv_lookup,kv_b,kv_lookup,True,0.018351544756059643,0.9816484552439404
hetero4_64second,3,kv_a,kv_lookup,induction_short,induction,False,0.6529081883760184,0.3470918116239816
hetero4_64second,3,kv_a,kv_lookup,induction_long,induction,False,0.7246895756278376,0.27531042437216235
hetero4_64second,3,kv_b,kv_lookup,induction_short,induction,False,0.6562846550410482,0.34371534495895184
hetero4_64second,3,kv_b,kv_lookup,induction_long,induction,False,0.7331532105698656,0.2668467894301344
hetero4_64second,3,induction_short,induction,induction_long,induction,True,0.08190084007178708,0.9180991599282129
hetero4_64second,4,local_a,local_copy,local_b,local_copy,True,0.01917150668533893,0.980828493314661
hetero4_64second,4,local_a,local_copy,kv_a,kv_lookup,False,0.562747114581897,0.43725288541810303
hetero4_64second,4,local_a,local_copy,kv_b,kv_lookup,False,0.5753700840335615,0.4246299159664385
hetero4_64second,4,local_a,local_copy,induction_short,induction,False,0.26389559573736554,0.7361044042626345
hetero4_64second,4,local_a,local_copy,induction_long,induction,False,0.664861109636742,0.33513889036325795
hetero4_64second,4,local_b,local_copy,kv_a,kv_lookup,False,0.5634626315218547,0.4365373684781453
hetero4_64second,4,local_b,local_copy,kv_b,kv_lookup,False,0.5761023750021403,0.42389762499785966
hetero4_64second,4,local_b,local_copy,induction_short,induction,False,0.26499825200039173,0.7350017479996083
hetero4_64second,4,local_b,local_copy,induction_long,induction,False,0.6659637658997681,0.33403623410023187
hetero4_64second,4,kv_a,kv_lookup,kv_b,kv_lookup,True,0.012851194814935976,0.987148805185064
hetero4_64second,4,kv_a,kv_lookup,induction_short,induction,False,0.559171489838417,0.440828510161583
hetero4_64second,4,kv_a,kv_lookup,induction_long,induction,False,0.6705064004860677,0.3294935995139323
hetero4_64second,4,kv_b,kv_lookup,induction_short,induction,False,0.5715744960940772,0.4284255039059228
hetero4_64second,4,kv_b,kv_lookup,induction_long,induction,False,0.6702093409993879,0.3297906590006121
hetero4_64second,4,induction_short,induction,induction_long,induction,True,0.4062465873676157,0.5937534126323842
hetero4_64second,5,local_a,local_copy,local_b,local_copy,True,0.06738340267152199,0.932616597328478
hetero4_64second,5,local_a,local_copy,kv_a,kv_lookup,False,0.598815308796355,0.40118469120364497
hetero4_64second,5,local_a,local_copy,kv_b,kv_lookup,False,0.6137047522774395,0.3862952477225605
hetero4_64second,5,local_a,local_copy,induction_short,induction,False,0.511668796896013,0.48833120310398703
hetero4_64second,5,local_a,local_copy,induction_long,induction,False,0.848698994079713,0.15130100592028695
hetero4_64second,5,local_b,local_copy,kv_a,kv_lookup,False,0.5967938098256498,0.4032061901743502
hetero4_64second,5,local_b,local_copy,kv_b,kv_lookup,False,0.6135175260923621,0.3864824739076379
