config,seed,branch_head_dims_json,eval_loss,local_loss,induction_loss,local_accuracy,induction_accuracy,local_branch0_loss_delta,local_branch1_loss_delta,induction_branch0_loss_delta,induction_branch1_loss_delta,local_branch0_specialization,local_branch1_specialization,induction_branch0_specialization,induction_branch1_specialization,local_top_branch,induction_top_branch,same_top_branch,routed_role_match,branch_distribution_distance,local_gate_branch0_mean,local_gate_branch1_mean,induction_gate_branch0_mean,induction_gate_branch1_mean,local_gate_entropy_mean,induction_gate_entropy_mean,global_gate_entropy_mean,global_gate_branch0_mean,global_gate_branch1_mean,global_gate_balance_error_mean,gate_distribution_distance,gate_routed_role_match,gate_target_nll_mean
learned_token_router,2,[64],0.0019083055522060022,0.00031200703961076215,0.0023073801130522043,1.0,0.9996094256639481,5.429002010256227,0.0,5.882288371649338,8.332543075084686e-06,1.0,0.0,0.9999985834541346,1.4165458653498286e-06,0,0,True,False,1.4165458653672919e-06,0.9996602535247803,0.0003397105319891125,0.9945207387208939,0.005479325773194432,0.002994374604895711,0.029541330877691507,0.03415802866220474,0.9578890651464462,0.042110963724553585,0.9157781153917313,0.005139565022545867,False,3.319550335407257
