config,seed,branch_head_dims_json,eval_loss,local_loss,induction_loss,local_accuracy,induction_accuracy,local_branch0_loss_delta,local_branch1_loss_delta,induction_branch0_loss_delta,induction_branch1_loss_delta,local_branch0_specialization,local_branch1_specialization,induction_branch0_specialization,induction_branch1_specialization,local_top_branch,induction_top_branch,same_top_branch,routed_role_match,branch_distribution_distance,local_gate_branch0_mean,local_gate_branch1_mean,induction_gate_branch0_mean,induction_gate_branch1_mean,local_gate_entropy_mean,induction_gate_entropy_mean,global_gate_entropy_mean,global_gate_branch0_mean,global_gate_branch1_mean,global_gate_balance_error_mean,gate_distribution_distance,gate_routed_role_match,gate_target_nll_mean
learned_token_router,1,[64],0.005804622545838356,0.00030373650952242315,0.007179844076745212,1.0,0.9983073323965073,3.276363713666797e-08,5.483886608300963,0.0027573119150474668,5.681575787370093,5.974528519850564e-09,0.9999999940254715,0.00048507219173947165,0.9995149278082606,1,1,True,False,0.0004850662172109231,0.00031691050389781594,0.9996830821037292,0.2134433314204216,0.786556750535965,0.0028694388456642628,0.43972261995077133,0.3793438449501991,0.5001929253339767,0.49980711936950684,0.0020971745252609253,0.21312637624214403,False,4.162490487098694
