config,seed,branch_head_dims_json,eval_loss,local_loss,induction_loss,local_accuracy,induction_accuracy,local_branch0_loss_delta,local_branch1_loss_delta,induction_branch0_loss_delta,induction_branch1_loss_delta,local_branch0_specialization,local_branch1_specialization,induction_branch0_specialization,induction_branch1_specialization,local_top_branch,induction_top_branch,same_top_branch,routed_role_match,branch_distribution_distance,local_gate_branch0_mean,local_gate_branch1_mean,induction_gate_branch0_mean,induction_gate_branch1_mean,local_gate_entropy_mean,induction_gate_entropy_mean,global_gate_entropy_mean,global_gate_branch0_mean,global_gate_branch1_mean,global_gate_balance_error_mean,gate_distribution_distance,gate_routed_role_match,gate_target_nll_mean
learned_token_router,2,[64],0.0006434993119910359,0.00031436516292160377,0.000725782840163447,1.0,1.0,5.464135517344403,2.9103830456733704e-11,5.84506937173137,0.00040260916284751147,0.9999999999946737,5.326337599826458e-12,0.9999311246099265,6.887539007344996e-05,0,0,True,False,6.887538474715735e-05,1.0,1.488340783950548e-09,0.9608246684074402,0.03917538374662399,3.0067994316596014e-08,0.09643166698515415,0.0843971036374569,0.5038170218467712,0.49618297815322876,0.0076340436935424805,0.03917535692542151,False,3.736556351184845
