config,seed,branch_head_dims_json,eval_loss,local_loss,induction_loss,local_accuracy,induction_accuracy,local_branch0_loss_delta,local_branch1_loss_delta,induction_branch0_loss_delta,induction_branch1_loss_delta,local_branch0_specialization,local_branch1_specialization,induction_branch0_specialization,induction_branch1_specialization,local_top_branch,induction_top_branch,same_top_branch,routed_role_match,branch_distribution_distance,local_gate_branch0_mean,local_gate_branch1_mean,induction_gate_branch0_mean,induction_gate_branch1_mean,local_gate_entropy_mean,induction_gate_entropy_mean,global_gate_entropy_mean,global_gate_branch0_mean,global_gate_branch1_mean,global_gate_balance_error_mean,gate_distribution_distance,gate_routed_role_match,gate_target_nll_mean
learned_token_router,5,[64],0.0029058047221042216,0.000286305948975496,0.003560679324436933,1.0,0.9993490129709244,8.668575901538134e-08,5.658813153699157,6.1016413383185863e-05,5.970788581005763,1.531871707600036e-08,0.9999999846812829,1.0219050469728753e-05,0.9999897809495303,1,1,True,False,1.0203731752648818e-05,0.0006897510611452162,0.9993102550506592,0.007096688495948911,0.9929033517837524,0.005708949640393257,0.03606895077973604,0.0325724259018898,0.024124703370034695,0.9758753031492233,0.9517505913972855,0.006406920350855216,False,3.644200921058655
