config,seed,branch_head_dims_json,eval_loss,local_loss,induction_loss,local_accuracy,induction_accuracy,local_branch0_loss_delta,local_branch1_loss_delta,induction_branch0_loss_delta,induction_branch1_loss_delta,local_branch0_specialization,local_branch1_specialization,induction_branch0_specialization,induction_branch1_specialization,local_top_branch,induction_top_branch,same_top_branch,routed_role_match,branch_distribution_distance,local_gate_branch0_mean,local_gate_branch1_mean,induction_gate_branch0_mean,induction_gate_branch1_mean,local_gate_entropy_mean,induction_gate_entropy_mean,global_gate_entropy_mean,global_gate_branch0_mean,global_gate_branch1_mean,global_gate_balance_error_mean,gate_distribution_distance,gate_routed_role_match,gate_target_nll_mean
learned_token_router,3,[64],0.002226825774414465,0.0002862676919903606,0.0027119652077089995,1.0,0.9994792193174362,6.030094696587184,0.0,5.961797521944391,0.00041393781430087984,1.0,0.0,0.9999305731074628,6.942689253722529e-05,0,0,True,False,6.942689253720983e-05,1.0,2.6293933697019156e-10,0.975445032119751,0.024555036332458258,5.738994612869419e-09,0.08801855333149433,0.07982882857322693,0.5066806823015213,0.4933193176984787,0.013361364603042603,0.024555001974883972,False,3.247901678085327
