config,seed,branch_head_dims_json,eval_loss,local_loss,induction_loss,local_accuracy,induction_accuracy,local_branch0_loss_delta,local_branch1_loss_delta,induction_branch0_loss_delta,induction_branch1_loss_delta,local_branch0_specialization,local_branch1_specialization,induction_branch0_specialization,induction_branch1_specialization,local_top_branch,induction_top_branch,same_top_branch,routed_role_match,branch_distribution_distance,local_gate_branch0_mean,local_gate_branch1_mean,induction_gate_branch0_mean,induction_gate_branch1_mean,local_gate_entropy_mean,induction_gate_entropy_mean,global_gate_entropy_mean,global_gate_branch0_mean,global_gate_branch1_mean,global_gate_balance_error_mean,gate_distribution_distance,gate_routed_role_match,gate_target_nll_mean
learned_token_router,4,[64],0.001606840785825625,0.00014804520105826668,0.0019715396920219064,1.0,0.9992188066244125,0.21752463064694894,0.23477982513213647,0.6568119408329949,0.7054186494788155,0.4809252437548224,0.5190747562451776,0.4821591480210796,0.5178408519789204,1,1,True,False,0.0012339042662572464,0.4902769923210144,0.5097230076789856,0.49705203622579575,0.5029480308294296,0.6929441690444946,0.6914753615856171,0.691619873046875,0.5001597702503204,0.49984022229909897,0.00031954795122146606,0.006775010377168655,False,0.7008484452962875
