config,seed,branch_head_dims_json,eval_loss,local_loss,induction_loss,local_accuracy,induction_accuracy,local_branch0_loss_delta,local_branch1_loss_delta,induction_branch0_loss_delta,induction_branch1_loss_delta,local_branch0_specialization,local_branch1_specialization,induction_branch0_specialization,induction_branch1_specialization,local_top_branch,induction_top_branch,same_top_branch,routed_role_match,branch_distribution_distance,local_gate_branch0_mean,local_gate_branch1_mean,induction_gate_branch0_mean,induction_gate_branch1_mean,local_gate_entropy_mean,induction_gate_entropy_mean,global_gate_entropy_mean,global_gate_branch0_mean,global_gate_branch1_mean,global_gate_balance_error_mean,gate_distribution_distance,gate_routed_role_match,gate_target_nll_mean
learned_token_router,5,[64],0.001291941007366404,0.0006666487643087748,0.0014482640253845602,0.999755859375,1.0,0.1867166714182531,0.2008131438306009,0.602542618609732,0.6130537189019378,0.48181240273952125,0.5181875972604788,0.4956765663206414,0.5043234336793586,1,1,True,False,0.013864163581120165,0.4630277156829834,0.5369722843170166,0.5044060498476028,0.49559399485588074,0.690410315990448,0.690511018037796,0.6905351430177689,0.4991540014743805,0.5008460134267807,0.0016920119524002075,0.041378311812877655,False,0.7372343689203262
