config,n_models,eval_loss_mean,local_loss_mean,induction_loss_mean,local_accuracy_mean,induction_accuracy_mean,same_top_branch_rate,routed_role_match_rate,branch_distribution_distance_mean,gate_routed_role_match_rate,gate_distribution_distance_mean,local_gate_entropy_mean,induction_gate_entropy_mean,local_gate_branch0_mean,local_gate_branch1_mean,induction_gate_branch0_mean,induction_gate_branch1_mean,gate_target_nll_mean,local_branch0_loss_delta_mean,local_branch1_loss_delta_mean,induction_branch0_loss_delta_mean,induction_branch1_loss_delta_mean,local_top_branch_counts_json,induction_top_branch_counts_json
weak_token_router,5,0.00794191710301675,0.000762813736218959,0.009736692847218365,0.999951171875,0.99781254529953,0.6,0.4,0.27893076281912593,0.4,0.40317675154656174,0.2608205109834671,0.5586202338337898,0.9125052928924561,0.08749472089111805,0.509328556060791,0.49067148715257647,0.46185248270630835,3.8119346683728508,0.034732835170143514,3.424702207290102,1.4093877303763294,"{""0"": 5}","{""0"": 3, ""1"": 2}"
