config,seed,branch_head_dims_json,eval_loss,local_loss,induction_loss,local_accuracy,induction_accuracy,local_branch0_loss_delta,local_branch1_loss_delta,induction_branch0_loss_delta,induction_branch1_loss_delta,local_branch0_specialization,local_branch1_specialization,induction_branch0_specialization,induction_branch1_specialization,local_top_branch,induction_top_branch,same_top_branch,routed_role_match,branch_distribution_distance,local_gate_branch0_mean,local_gate_branch1_mean,induction_gate_branch0_mean,induction_gate_branch1_mean,local_gate_entropy_mean,induction_gate_entropy_mean,gate_distribution_distance,gate_routed_role_match,gate_target_nll_mean
weak_token_router,1,[64],0.005738107080105692,0.00019428318046266213,0.0071240628603845835,1.0,0.9984375387430191,5.533953694648517,2.9888542485423386e-07,0.3526634012814611,5.273826006567106,0.9999999459906199,5.4009380129191834e-08,0.06267911937939843,0.9373208806206016,0,1,False,True,0.9373208266112215,0.999660074710846,0.00033992528915405273,0.08026646263897419,0.9197335839271545,0.0030407835729420185,0.16719989106059074,0.9193936353549361,True,0.05564358737319708
weak_token_router,2,[64],0.0025334999663755298,0.00024236620447481982,0.003106283344095573,1.0,0.999479204416275,5.417027459730889,4.324905603425577e-06,0.42142756065004505,0.9597854890453164,0.9999992016097052,7.983902947905258e-07,0.3051140884767883,0.6948859115232118,0,1,False,True,0.694885113132917,0.9890382289886475,0.010961838997900486,0.2218528315424919,0.7781472504138947,0.06033901870250702,0.48684560507535934,0.7671854044310749,True,0.13917653262615204
weak_token_router,3,[64],0.00304575395421125,0.00015308792717405595,0.0037689204036723822,1.0,0.9992187917232513,5.769946075128246,2.0545267034322023e-06,0.5043368568003643,2.9394657616794575,0.9999996439263131,3.5607368684526907e-07,0.14644766633663542,0.8535523336633646,0,1,False,True,0.8535519775896777,0.9975595474243164,0.0024404162541031837,0.16679416596889496,0.8332058936357498,0.01689343899488449,0.3498385027050972,0.830765429418534,True,0.10310213081538677
weak_token_router,4,[64],0.010937121929600835,0.00917164538986981,0.011378491064533591,0.999267578125,0.997526079416275,5.413030345691368,0.0,1.6930423735175282,0.5461498259101063,1.0,0.0,0.7560951551860046,0.24390484481399544,0,0,True,False,0.24390484481399544,0.9837231636047363,0.016276871785521507,0.26687316596508026,0.7331268638372421,0.0831441655755043,0.540517270565033,0.7168499948456883,True,0.17234275117516518
weak_token_router,5,[64],0.009014682786073536,0.00028222920082043856,0.011197796324267983,1.0,0.9976563006639481,5.787818132623215,0.0,4.144327249377966e-06,6.036024817964062,1.0,0.0,6.865983041613431e-07,0.9999993134016958,0,1,False,True,0.9999993134016958,0.9998185038566589,0.00018146145157516003,0.009674926288425922,0.9903251230716705,0.0017398963682353497,0.04559567291289568,0.9901436195941642,True,0.005013374146074057
