config,n_models,eval_loss_mean,local_loss_mean,induction_loss_mean,local_accuracy_mean,induction_accuracy_mean,same_top_branch_rate,routed_role_match_rate,branch_distribution_distance_mean,gate_routed_role_match_rate,gate_distribution_distance_mean,local_gate_entropy_mean,induction_gate_entropy_mean,local_gate_branch0_mean,local_gate_branch1_mean,induction_gate_branch0_mean,induction_gate_branch1_mean,gate_target_nll_mean,local_branch0_loss_delta_mean,local_branch1_loss_delta_mean,induction_branch0_loss_delta_mean,induction_branch1_loss_delta_mean,local_top_branch_counts_json,induction_top_branch_counts_json
weak_token_router,5,0.002779606654075906,0.0003770165982132312,0.003380254056537524,0.99990234375,0.9994010716676712,0.6,0.4,0.3909596727659116,1.0,0.7692577787340269,0.053055013762786984,0.4127583608031273,0.9894906163215638,0.010509384211036376,0.22023287201300262,0.7797671973705291,0.14819095307029784,5.495755881732475,5.1534370868466794e-06,2.606945252302103,2.2847502047603485,"{""0"": 5}","{""0"": 3, ""1"": 2}"
