config,role,seed_a,seed_b,layer,raw_diag_mean,matched_mean,random_perm_mean,matched_minus_random,raw_role_similarity,aligned_role_similarity,random_role_similarity,raw_top_head_match,aligned_top_head_match,best_assignment_json
uniform2,induction,3,4,1,0.7874637246131897,0.7874637246131897,0.7874632906913758,4.339218139248757e-07,0.9072708464037542,0.9072708464037542,0.8519993867860282,True,True,"[[0, 0], [1, 1]]"
uniform2,local,3,5,0,0.9193012714385986,0.9193012714385986,0.9179950165748596,0.0013062548637390314,0.297038885286805,0.297038885286805,0.5087485796896365,False,False,"[[0, 0], [1, 1]]"
uniform2,induction,3,5,0,0.9193012714385986,0.9193012714385986,0.9179950165748596,0.0013062548637390314,0.6613419209998922,0.6613419209998922,0.7198104299858139,False,False,"[[0, 0], [1, 1]]"
uniform2,local,3,5,1,0.8738335967063904,0.874008297920227,0.873917453289032,9.084463119501951e-05,0.6765744105215687,0.8649313300939345,0.7707528703077519,False,True,"[[0, 1], [1, 0]]"
uniform2,induction,3,5,1,0.8738335967063904,0.874008297920227,0.873917453289032,9.084463119501951e-05,0.6143836517689488,0.7167382066165893,0.6706786569351507,False,True,"[[0, 1], [1, 0]]"
uniform2,local,4,5,0,0.9247860908508301,0.9271640777587891,0.9259275245666504,0.0012365531921386674,0.9435711338268261,0.5364371061290732,0.7440754602549271,True,False,"[[0, 1], [1, 0]]"
uniform2,induction,4,5,0,0.9247860908508301,0.9271640777587891,0.9259275245666504,0.0012365531921386674,0.973163699904266,0.8876255644149681,0.9329607762242957,True,False,"[[0, 1], [1, 0]]"
uniform2,local,4,5,1,0.9316917061805725,0.9318614602088928,0.9317816758155822,7.978439331057796e-05,0.5775611040551617,0.9639446365603417,0.7900720469330109,False,True,"[[0, 1], [1, 0]]"
uniform2,induction,4,5,1,0.9316917061805725,0.9318614602088928,0.9317816758155822,7.978439331057796e-05,0.5216544981727032,0.809467360212835,0.6655609291927692,False,True,"[[0, 1], [1, 0]]"
hetero4_64first,local,1,2,0,0.92811518907547,0.9292343854904175,0.9213202828168869,0.007914102673530543,0.5088611491757111,0.5088611491757111,0.3467702062324397,True,True,"[[0, 0], [1, 3], [2, 2], [3, 1]]"
hetero4_64first,induction,1,2,0,0.92811518907547,0.9292343854904175,0.9213202828168869,0.007914102673530543,0.6960070094723909,0.6592642914570297,0.4055647286646573,True,True,"[[0, 0], [1, 3], [2, 2], [3, 1]]"
hetero4_64first,local,1,2,1,0.9340231418609619,0.9340299367904663,0.9339085322618484,0.00012140452861786333,0.9720693404838191,0.11155203536662694,0.3494906615357739,True,False,"[[0, 2], [1, 1], [2, 3], [3, 0]]"
hetero4_64first,induction,1,2,1,0.9340231418609619,0.9340299367904663,0.9339085322618484,0.00012140452861786333,0.8641097065974129,0.16995760282129857,0.3487754869976241,True,False,"[[0, 2], [1, 1], [2, 3], [3, 0]]"
hetero4_64first,local,1,3,0,0.9315580129623413,0.9336181879043579,0.9291165882349014,0.004501599669456513,0.24363219113584966,0.6973025392155007,0.4092449196642041,False,True,"[[0, 3], [1, 1], [2, 0], [3, 2]]"
hetero4_64first,induction,1,3,0,0.9315580129623413,0.9336181879043579,0.9291165882349014,0.004501599669456513,0.18446628207256754,0.7470789676425107,0.3877817084506623,False,True,"[[0, 3], [1, 1], [2, 0], [3, 2]]"
hetero4_64first,local,1,3,1,0.9604443907737732,0.9605287313461304,0.9603919684886932,0.0001367628574371338,0.9899892651601796,0.08909063262941652,0.30206141785253765,True,False,"[[0, 3], [1, 2], [2, 0], [3, 1]]"
